day,hour,min,price,inventory,date,timestamp,minute,main_contract,main_volume,main_contract_clean,signal,opti_price
44705,8,30,369.79,0,2022-05-24,2022-05-24 08:30:00,2022-05-24 08:30:00,HON22.csv,5,HON22.csv,-4.0,369.79
44705,12,0,365.51,-3,2022-05-24,2022-05-24 12:00:00,2022-05-24 12:00:00,HON22.csv,51,HON22.csv,-3.0,364.83
44705,16,0,366.49,-1,2022-05-24,2022-05-24 16:00:00,2022-05-24 16:00:00,HON22.csv,7,HON22.csv,2.0,366.72
44706,4,30,369.8,1,2022-05-25,2022-05-25 04:30:00,2022-05-25 04:30:00,HON22.csv,7,HON22.csv,2.0,369.57
44706,8,30,372.72,-1,2022-05-25,2022-05-25 08:30:00,2022-05-25 08:30:00,HON22.csv,11,HON22.csv,-2.0,372.57
44706,10,30,370.42,-2,2022-05-25,2022-05-25 10:30:00,2022-05-25 10:30:00,HON22.csv,105,HON22.csv,-1.0,370.82
44706,14,30,374.54,-1,2022-05-25,2022-05-25 14:30:00,2022-05-25 14:30:00,HON22.csv,78,HON22.csv,1.0,374.54
44707,6,0,376.74,0,2022-05-26,2022-05-26 06:00:00,2022-05-26 06:00:00,HON22.csv,1,HON22.csv,1.0,377.42
44707,12,0,384.23,4,2022-05-26,2022-05-26 12:00:00,2022-05-26 12:00:00,HON22.csv,25,HON22.csv,4.0,384.20000000000005
44707,16,0,385.93,3,2022-05-26,2022-05-26 16:00:00,2022-05-26 16:00:00,HON22.csv,3,HON22.csv,-1.0,386.02
44708,6,0,385.52,5,2022-05-27,2022-05-27 06:00:00,2022-05-27 06:00:00,HON22.csv,5,HON22.csv,2.0,385.34
44708,10,30,387.4,6,2022-05-27,2022-05-27 10:30:00,2022-05-27 10:30:00,HON22.csv,43,HON22.csv,1.0,387.08
44708,12,0,385.63,2,2022-05-27,2022-05-27 12:00:00,2022-05-27 12:00:00,HON22.csv,21,HON22.csv,-4.0,385.74
44708,14,30,389.84,0,2022-05-27,2022-05-27 14:30:00,2022-05-27 14:30:00,HON22.csv,53,HON22.csv,-2.0,389.5
44708,16,0,391.41,2,2022-05-27,2022-05-27 16:00:00,2022-05-27 16:00:00,HON22.csv,6,HON22.csv,2.0,391.12
44708,16,20,390.98,0,2022-05-27,2022-05-27 16:20:00,2022-05-27 16:20:00,HOM22.csv,1,HON22.csv,-2.0,391.07
44711,6,0,391.39,2,2022-05-30,2022-05-30 06:00:00,2022-05-30 06:00:00,HON22.csv,1,HON22.csv,2.0,391.47
44711,12,0,396.24,6,2022-05-30,2022-05-30 12:00:00,2022-05-30 12:00:00,HON22.csv,3,HON22.csv,4.0,396.24
44711,16,0,398.12,5,2022-05-30,2022-05-30 16:00:00,2022-05-30 16:00:00,HON22.csv,20,HON22.csv,-1.0,397.58
44712,6,0,412.62,3,2022-05-31,2022-05-31 06:00:00,2022-05-31 06:00:00,HON22.csv,2,HON22.csv,-2.0,413.1
44712,12,0,410.22,0,2022-05-31,2022-05-31 12:00:00,2022-05-31 12:00:00,HON22.csv,21,HON22.csv,-3.0,411.2
44713,6,30,404.68,1,2022-06-01,2022-06-01 06:30:00,2022-06-01 06:30:00,HON22.csv,1,HON22.csv,1.0,404.57
44713,10,30,408.77,3,2022-06-01,2022-06-01 10:30:00,2022-06-01 10:30:00,HON22.csv,36,HON22.csv,2.0,408.82000000000005
44713,12,0,411.96,6,2022-06-01,2022-06-01 12:00:00,2022-06-01 12:00:00,HON22.csv,49,HON22.csv,3.0,410.75
44713,14,30,414.28,5,2022-06-01,2022-06-01 14:30:00,2022-06-01 14:30:00,HON22.csv,76,HON22.csv,-1.0,414.48
44713,16,0,415.81,2,2022-06-01,2022-06-01 16:00:00,2022-06-01 16:00:00,HON22.csv,3,HON22.csv,-3.0,414.08
44714,10,30,414.66,3,2022-06-02,2022-06-02 10:30:00,2022-06-02 10:30:00,HON22.csv,19,HON22.csv,1.0,413.33
44714,12,0,418.74,6,2022-06-02,2022-06-02 12:00:00,2022-06-02 12:00:00,HON22.csv,10,HON22.csv,3.0,418.58
44714,16,0,426.91,2,2022-06-02,2022-06-02 16:00:00,2022-06-02 16:00:00,HON22.csv,2,HON22.csv,-4.0,427.46999999999997
44715,6,0,424.23,3,2022-06-03,2022-06-03 06:00:00,2022-06-03 06:00:00,HON22.csv,2,HON22.csv,1.0,424.23
44715,10,30,428.52,4,2022-06-03,2022-06-03 10:30:00,2022-06-03 10:30:00,HON22.csv,18,HON22.csv,1.0,428.74
44715,12,0,430.85,6,2022-06-03,2022-06-03 12:00:00,2022-06-03 12:00:00,HON22.csv,72,HON22.csv,2.0,430.23999999999995
44715,14,30,428.21,5,2022-06-03,2022-06-03 14:30:00,2022-06-03 14:30:00,HON22.csv,86,HON22.csv,-1.0,429.57
44715,16,0,434.25,1,2022-06-03,2022-06-03 16:00:00,2022-06-03 16:00:00,HON22.csv,1,HON22.csv,-4.0,434.27
44715,16,20,434.1,0,2022-06-03,2022-06-03 16:20:00,2022-06-03 16:20:00,HON22.csv,4,HON22.csv,-1.0,434.25
44718,6,30,432.4,2,2022-06-06,2022-06-06 06:30:00,2022-06-06 06:30:00,HON22.csv,4,HON22.csv,2.0,432.31
44718,12,0,435.34,6,2022-06-06,2022-06-06 12:00:00,2022-06-06 12:00:00,HON22.csv,41,HON22.csv,4.0,435.12
44718,16,0,435.74,2,2022-06-06,2022-06-06 16:00:00,2022-06-06 16:00:00,HON22.csv,4,HON22.csv,-4.0,435.72999999999996
44719,6,0,433.46,3,2022-06-07,2022-06-07 06:00:00,2022-06-07 06:00:00,HON22.csv,2,HON22.csv,1.0,433.46
44719,6,30,434.03,5,2022-06-07,2022-06-07 06:30:00,2022-06-07 06:30:00,HON22.csv,1,HON22.csv,2.0,434.03
44719,10,30,433.31,4,2022-06-07,2022-06-07 10:30:00,2022-06-07 10:30:00,HON22.csv,15,HON22.csv,-1.0,433.08
44719,12,0,432.99,3,2022-06-07,2022-06-07 12:00:00,2022-06-07 12:00:00,HON22.csv,33,HON22.csv,-1.0,432.68
44719,14,30,432.75,2,2022-06-07,2022-06-07 14:30:00,2022-06-07 14:30:00,HON22.csv,78,HON22.csv,-1.0,433.12
44720,6,0,433.74,1,2022-06-08,2022-06-08 06:00:00,2022-06-08 06:00:00,HON22.csv,2,HON22.csv,-1.0,433.74
44720,10,30,429.95,3,2022-06-08,2022-06-08 10:30:00,2022-06-08 10:30:00,HON22.csv,106,HON22.csv,2.0,430.26
44720,12,0,433.46,6,2022-06-08,2022-06-08 12:00:00,2022-06-08 12:00:00,HON22.csv,160,HON22.csv,3.0,434.18
44720,16,0,432.85,5,2022-06-08,2022-06-08 16:00:00,2022-06-08 16:00:00,HON22.csv,5,HON22.csv,-1.0,432.85
44721,6,30,431.56,6,2022-06-09,2022-06-09 06:30:00,2022-06-09 06:30:00,HON22.csv,3,HON22.csv,1.0,431.28
44721,14,30,440.04,4,2022-06-09,2022-06-09 14:30:00,2022-06-09 14:30:00,HON22.csv,47,HON22.csv,-2.0,440.65999999999997
44721,16,0,441.65,0,2022-06-09,2022-06-09 16:00:00,2022-06-09 16:00:00,HON22.csv,3,HON22.csv,-4.0,441.66999999999996
44722,12,0,434.67,2,2022-06-10,2022-06-10 12:00:00,2022-06-10 12:00:00,HON22.csv,45,HON22.csv,2.0,434.47999999999996
44722,16,0,436.13,0,2022-06-10,2022-06-10 16:00:00,2022-06-10 16:00:00,HON22.csv,4,HON22.csv,-2.0,436.15
44725,4,30,429.22,-2,2022-06-13,2022-06-13 04:30:00,2022-06-13 04:30:00,HON22.csv,18,HON22.csv,-2.0,429.90999999999997
44725,8,30,433.53,0,2022-06-13,2022-06-13 08:30:00,2022-06-13 08:30:00,HON22.csv,1,HON22.csv,2.0,433.53
44725,10,30,428.0,-1,2022-06-13,2022-06-13 10:30:00,2022-06-13 10:30:00,HON22.csv,34,HON22.csv,-1.0,427.89
44725,12,0,434.02,6,2022-06-13,2022-06-13 12:00:00,2022-06-13 12:00:00,HON22.csv,69,HON22.csv,7.0,434.5
44725,16,0,428.38,5,2022-06-13,2022-06-13 16:00:00,2022-06-13 16:00:00,HON22.csv,16,HON22.csv,-1.0,427.33
44726,12,0,440.94,2,2022-06-14,2022-06-14 12:00:00,2022-06-14 12:00:00,HON22.csv,20,HON22.csv,-3.0,439.90999999999997
44726,16,0,437.01,0,2022-06-14,2022-06-14 16:00:00,2022-06-14 16:00:00,HON22.csv,5,HON22.csv,-2.0,436.89
44727,6,0,436.93,2,2022-06-15,2022-06-15 06:00:00,2022-06-15 06:00:00,HON22.csv,6,HON22.csv,2.0,436.97
44727,10,30,446.48,3,2022-06-15,2022-06-15 10:30:00,2022-06-15 10:30:00,HON22.csv,89,HON22.csv,1.0,446.43
44727,12,0,455.66,6,2022-06-15,2022-06-15 12:00:00,2022-06-15 12:00:00,HON22.csv,71,HON22.csv,3.0,455.61
44727,16,0,449.99,4,2022-06-15,2022-06-15 16:00:00,2022-06-15 16:00:00,HON22.csv,3,HON22.csv,-2.0,449.74
44728,6,0,453.63,3,2022-06-16,2022-06-16 06:00:00,2022-06-16 06:00:00,HON22.csv,1,HON22.csv,-1.0,453.17
44728,6,30,449.22,4,2022-06-16,2022-06-16 06:30:00,2022-06-16 06:30:00,HON22.csv,1,HON22.csv,1.0,449.22
44728,10,30,451.65,3,2022-06-16,2022-06-16 10:30:00,2022-06-16 10:30:00,HON22.csv,13,HON22.csv,-1.0,451.71999999999997
44728,12,0,449.24,2,2022-06-16,2022-06-16 12:00:00,2022-06-16 12:00:00,HON22.csv,6,HON22.csv,-1.0,449.66999999999996
44728,16,0,456.0,1,2022-06-16,2022-06-16 16:00:00,2022-06-16 16:00:00,HON22.csv,14,HON22.csv,-1.0,456.32
44729,6,0,462.98,0,2022-06-17,2022-06-17 06:00:00,2022-06-17 06:00:00,HON22.csv,1,HON22.csv,-1.0,463.13
44729,12,0,441.07,2,2022-06-17,2022-06-17 12:00:00,2022-06-17 12:00:00,HON22.csv,18,HON22.csv,2.0,439.68
44729,16,0,435.45,0,2022-06-17,2022-06-17 16:00:00,2022-06-17 16:00:00,HON22.csv,1,HON22.csv,-2.0,435.53
44732,4,30,423.22,1,2022-06-20,2022-06-20 04:30:00,2022-06-20 04:30:00,HON22.csv,8,HON22.csv,1.0,436.33
44732,6,0,425.2,3,2022-06-20,2022-06-20 06:00:00,2022-06-20 06:00:00,HON22.csv,1,HON22.csv,2.0,438.3
44732,8,30,427.36,2,2022-06-20,2022-06-20 08:30:00,2022-06-20 08:30:00,HON22.csv,1,HON22.csv,-1.0,440.5
44732,12,0,430.49,4,2022-06-20,2022-06-20 12:00:00,2022-06-20 12:00:00,HON22.csv,2,HON22.csv,2.0,444.86
44733,4,30,439.48,1,2022-06-21,2022-06-21 04:30:00,2022-06-21 04:30:00,HON22.csv,2,HON22.csv,-3.0,450.78
44733,6,0,439.93,-1,2022-06-21,2022-06-21 06:00:00,2022-06-21 06:00:00,HON22.csv,2,HON22.csv,-2.0,453.42
44733,8,30,434.73,2,2022-06-21,2022-06-21 08:30:00,2022-06-21 08:30:00,HON22.csv,2,HON22.csv,3.0,449.22
44733,10,30,436.03,3,2022-06-21,2022-06-21 10:30:00,2022-06-21 10:30:00,HON22.csv,7,HON22.csv,1.0,451.13
44733,12,0,435.2,2,2022-06-21,2022-06-21 12:00:00,2022-06-21 12:00:00,HON22.csv,1,HON22.csv,-1.0,448.77
44733,14,30,424.11,1,2022-06-21,2022-06-21 14:30:00,2022-06-21 14:30:00,HON22.csv,75,HON22.csv,-1.0,438.7
44734,4,30,416.95,2,2022-06-22,2022-06-22 04:30:00,2022-06-22 04:30:00,HON22.csv,2,HON22.csv,1.0,430.47
44734,8,30,417.98,1,2022-06-22,2022-06-22 08:30:00,2022-06-22 08:30:00,HON22.csv,1,HON22.csv,-1.0,429.78
44736,12,0,423.43,3,2022-06-24,2022-06-24 12:00:00,2022-06-24 12:00:00,HON22.csv,8,HON22.csv,2.0,435.71
44736,16,0,424.33,0,2022-06-24,2022-06-24 16:00:00,2022-06-24 16:00:00,HON22.csv,17,HON22.csv,-3.0,435.57
44739,6,0,420.67,-1,2022-06-27,2022-06-27 06:00:00,2022-06-27 06:00:00,HON22.csv,5,HON22.csv,-1.0,432.49
44739,12,0,416.79,-2,2022-06-27,2022-06-27 12:00:00,2022-06-27 12:00:00,HON22.csv,8,HON22.csv,-1.0,427.94
44739,16,0,414.48,-1,2022-06-27,2022-06-27 16:00:00,2022-06-27 16:00:00,HON22.csv,2,HON22.csv,1.0,425.8
44740,6,0,416.01,0,2022-06-28,2022-06-28 06:00:00,2022-06-28 06:00:00,HON22.csv,1,HON22.csv,1.0,422.93
44740,12,0,405.25,2,2022-06-28,2022-06-28 12:00:00,2022-06-28 12:00:00,HON22.csv,1,HON22.csv,2.0,414.31
44740,16,0,411.33,0,2022-06-28,2022-06-28 16:00:00,2022-06-28 16:00:00,HON22.csv,5,HON22.csv,-2.0,419.05
44741,4,30,404.1,1,2022-06-29,2022-06-29 04:30:00,2022-06-29 04:30:00,HON22.csv,3,HON22.csv,1.0,413.36
44741,6,0,403.56,0,2022-06-29,2022-06-29 06:00:00,2022-06-29 06:00:00,HON22.csv,1,HON22.csv,-1.0,414.28999999999996
44741,6,30,404.88,-1,2022-06-29,2022-06-29 06:30:00,2022-06-29 06:30:00,HON22.csv,1,HON22.csv,-1.0,414.28999999999996
44741,8,30,410.01,-2,2022-06-29,2022-06-29 08:30:00,2022-06-29 08:30:00,HON22.csv,1,HON22.csv,-1.0,417.59
44741,10,30,414.78,-1,2022-06-29,2022-06-29 10:30:00,2022-06-29 10:30:00,HON22.csv,2,HON22.csv,1.0,417.97
44741,12,0,403.63,1,2022-06-29,2022-06-29 12:00:00,2022-06-29 12:00:00,HON22.csv,1,HON22.csv,2.0,410.04
44742,4,30,389.57,3,2022-06-30,2022-06-30 04:30:00,2022-06-30 04:30:00,HON22.csv,1,HON22.csv,2.0,401.8
44742,6,30,397.01,-2,2022-06-30,2022-06-30 06:30:00,2022-06-30 06:30:00,HON22.csv,2,HON22.csv,-5.0,401.8
44742,8,30,394.92,-4,2022-06-30,2022-06-30 08:30:00,2022-06-30 08:30:00,HON22.csv,3,HON22.csv,-2.0,399.11
44742,10,30,380.83,1,2022-06-30,2022-06-30 10:30:00,2022-06-30 10:30:00,HON22.csv,2,HON22.csv,5.0,388.68
44742,12,0,382.23,-1,2022-06-30,2022-06-30 12:00:00,2022-06-30 12:00:00,HON22.csv,1,HON22.csv,-2.0,387.75
