time,open,high,low,close,volume
2025-09-23 01:29:00,128.27,128.27,128.27,128.27,49
2025-09-23 01:30:00,128.27,128.27,128.27,128.27,36
2025-09-23 01:31:00,128.27,128.27,128.27,128.27,12
2025-09-23 01:33:00,128.27,128.27,128.27,128.27,2
2025-09-23 01:34:00,128.27,128.27,128.27,128.27,25
2025-09-23 01:36:00,128.27,128.27,128.27,128.27,4
2025-09-23 01:37:00,128.27,128.27,128.26,128.26,4
2025-09-23 01:38:00,128.27,128.27,128.27,128.27,33
2025-09-23 01:40:00,128.27,128.27,128.27,128.27,56
2025-09-23 01:43:00,128.28,128.31,128.28,128.31,1001
2025-09-23 01:44:00,128.32,128.32,128.31,128.32,135
2025-09-23 01:46:00,128.31,128.31,128.3,128.3,75
2025-09-23 01:47:00,128.3,128.3,128.3,128.3,10
2025-09-23 01:48:00,128.3,128.31,128.3,128.31,15
2025-09-23 01:49:00,128.3,128.31,128.3,128.31,33
2025-09-23 01:50:00,128.31,128.31,128.3,128.3,8
2025-09-23 01:51:00,128.31,128.31,128.3,128.31,8
2025-09-23 01:52:00,128.31,128.31,128.3,128.3,148
2025-09-23 01:53:00,128.31,128.31,128.31,128.31,84
2025-09-23 01:54:00,128.31,128.31,128.31,128.31,9
2025-09-23 01:55:00,128.31,128.31,128.31,128.31,9
2025-09-23 01:56:00,128.31,128.31,128.3,128.3,26
2025-09-23 01:57:00,128.3,128.3,128.3,128.3,1
2025-09-23 01:58:00,128.31,128.31,128.3,128.3,531
2025-09-23 01:59:00,128.29,128.3,128.28,128.28,394
2025-09-23 02:00:00,128.29,128.32,128.28,128.31,872
2025-09-23 02:01:00,128.31,128.32,128.27,128.28,635
2025-09-23 02:02:00,128.28,128.31,128.28,128.31,273
2025-09-23 02:03:00,128.31,128.32,128.31,128.31,373
2025-09-23 02:04:00,128.31,128.32,128.29,128.29,429
2025-09-23 02:05:00,128.3,128.31,128.3,128.3,86
2025-09-23 02:06:00,128.3,128.31,128.3,128.3,186
2025-09-23 02:07:00,128.3,128.31,128.3,128.3,141
2025-09-23 02:08:00,128.29,128.3,128.29,128.3,56
2025-09-23 02:09:00,128.3,128.3,128.3,128.3,1
2025-09-23 02:10:00,128.3,128.3,128.29,128.29,438
2025-09-23 02:11:00,128.29,128.29,128.29,128.29,79
2025-09-23 02:12:00,128.29,128.3,128.28,128.29,111
2025-09-23 02:13:00,128.29,128.29,128.29,128.29,67
2025-09-23 02:14:00,128.29,128.3,128.29,128.29,334
2025-09-23 02:15:00,128.3,128.3,128.3,128.3,222
2025-09-23 02:16:00,128.3,128.35,128.3,128.35,891
2025-09-23 02:17:00,128.35,128.35,128.34,128.34,102
2025-09-23 02:18:00,128.34,128.34,128.32,128.32,1795
2025-09-23 02:19:00,128.33,128.33,128.31,128.32,513
2025-09-23 02:20:00,128.32,128.33,128.32,128.32,625
2025-09-23 02:21:00,128.32,128.34,128.32,128.34,318
2025-09-23 02:22:00,128.34,128.35,128.33,128.33,1282
2025-09-23 02:23:00,128.33,128.34,128.32,128.33,510
2025-09-23 02:24:00,128.34,128.35,128.34,128.35,441
2025-09-23 02:25:00,128.34,128.34,128.33,128.33,703
